date,region,confirm
2020-10-23,rimavska,6
2020-10-24,rimavska,9
2020-10-25,rimavska,2
2020-10-26,rimavska,1
2020-10-27,rimavska,32
2020-10-28,rimavska,14
2020-10-29,rimavska,58
2020-10-30,rimavska,10
2020-08-10,roznava,0
2020-08-11,roznava,1
2020-08-12,roznava,0
2020-08-13,roznava,0
2020-08-14,roznava,0
2020-08-15,roznava,0
2020-08-16,roznava,0
2020-08-17,roznava,0
2020-08-18,roznava,0
2020-08-19,roznava,0
2020-08-20,roznava,0
2020-08-21,roznava,0
2020-08-22,roznava,0
2020-08-23,roznava,0
2020-08-24,roznava,0
2020-08-25,roznava,1
2020-08-26,roznava,0
2020-08-27,roznava,5
2020-08-28,roznava,0
2020-08-29,roznava,0
2020-08-30,roznava,1
2020-08-31,roznava,0
2020-09-01,roznava,0
2020-09-02,roznava,2
2020-09-03,roznava,1
2020-09-04,roznava,0
2020-09-05,roznava,0
2020-09-06,roznava,0
2020-09-07,roznava,0
2020-09-08,roznava,0
2020-09-09,roznava,0
2020-09-10,roznava,0
2020-09-11,roznava,0
2020-09-12,roznava,0
2020-09-13,roznava,0
2020-09-14,roznava,0
2020-09-15,roznava,0
2020-09-16,roznava,0
2020-09-17,roznava,0
2020-09-18,roznava,0
2020-09-19,roznava,0
2020-09-20,roznava,0
2020-09-21,roznava,0
2020-09-22,roznava,1
2020-09-23,roznava,1
2020-09-24,roznava,0
2020-09-25,roznava,3
2020-09-26,roznava,1
2020-09-27,roznava,0
2020-09-28,roznava,0
2020-09-29,roznava,0
2020-09-30,roznava,1
2020-10-01,roznava,0
2020-10-02,roznava,0
2020-10-03,roznava,0
2020-10-04,roznava,1
2020-10-05,roznava,0
2020-10-06,roznava,2
2020-10-07,roznava,2
2020-10-08,roznava,0
2020-10-09,roznava,3
2020-10-10,roznava,1
2020-10-11,roznava,1
2020-10-12,roznava,0
2020-10-13,roznava,6
2020-10-14,roznava,6
2020-10-15,roznava,5
2020-10-16,roznava,10
2020-10-17,roznava,0
2020-10-18,roznava,5
2020-10-19,roznava,1
2020-10-20,roznava,3
2020-10-21,roznava,1
2020-10-22,roznava,7
2020-10-23,roznava,15
2020-10-24,roznava,0
2020-10-25,roznava,2
2020-10-26,roznava,0
2020-10-27,roznava,1
2020-10-28,roznava,9
2020-10-29,roznava,12
2020-10-30,roznava,4
2020-08-10,ruzomberok,0
2020-08-11,ruzomberok,1
2020-08-12,ruzomberok,0
2020-08-13,ruzomberok,0
2020-08-14,ruzomberok,0
2020-08-15,ruzomberok,0
2020-08-16,ruzomberok,0
2020-08-17,ruzomberok,1
2020-08-18,ruzomberok,0
2020-08-19,ruzomberok,1
2020-08-20,ruzomberok,0
2020-08-21,ruzomberok,0
2020-08-22,ruzomberok,0
2020-08-23,ruzomberok,0
2020-08-24,ruzomberok,0
2020-08-25,ruzomberok,0
2020-08-26,ruzomberok,0
2020-08-27,ruzomberok,0
2020-08-28,ruzomberok,1
2020-08-29,ruzomberok,0
2020-08-30,ruzomberok,0
2020-08-31,ruzomberok,2
2020-09-01,ruzomberok,1
2020-09-02,ruzomberok,0
2020-09-03,ruzomberok,1
2020-09-04,ruzomberok,2
2020-09-05,ruzomberok,1
2020-09-06,ruzomberok,0
2020-09-07,ruzomberok,2
2020-09-08,ruzomberok,0
2020-09-09,ruzomberok,0
2020-09-10,ruzomberok,4
2020-09-11,ruzomberok,0
2020-09-12,ruzomberok,2
2020-09-13,ruzomberok,0
2020-09-14,ruzomberok,0
2020-09-15,ruzomberok,1
2020-09-16,ruzomberok,1
2020-09-17,ruzomberok,1
2020-09-18,ruzomberok,2
2020-09-19,ruzomberok,0
2020-09-20,ruzomberok,2
2020-09-21,ruzomberok,20
2020-09-22,ruzomberok,5
2020-09-23,ruzomberok,2
2020-09-24,ruzomberok,1
2020-09-25,ruzomberok,0
2020-09-26,ruzomberok,3
2020-09-27,ruzomberok,4
2020-09-28,ruzomberok,0
2020-09-29,ruzomberok,4
2020-09-30,ruzomberok,3
2020-10-01,ruzomberok,1
2020-10-02,ruzomberok,5
2020-10-03,ruzomberok,14
2020-10-04,ruzomberok,4
2020-10-05,ruzomberok,1
2020-10-06,ruzomberok,11
2020-10-07,ruzomberok,1
2020-10-08,ruzomberok,13
2020-10-09,ruzomberok,20
2020-10-10,ruzomberok,22
2020-10-11,ruzomberok,9
2020-10-12,ruzomberok,3
2020-10-13,ruzomberok,23
2020-10-14,ruzomberok,45
2020-10-15,ruzomberok,26
2020-10-16,ruzomberok,30
2020-10-17,ruzomberok,55
2020-10-18,ruzomberok,21
2020-10-19,ruzomberok,11
2020-10-20,ruzomberok,65
2020-10-21,ruzomberok,24
2020-10-22,ruzomberok,101
2020-10-23,ruzomberok,51
2020-10-24,ruzomberok,96
2020-10-25,ruzomberok,79
2020-10-26,ruzomberok,21
2020-10-27,ruzomberok,66
2020-10-28,ruzomberok,124
2020-10-29,ruzomberok,90
2020-10-30,ruzomberok,93
2020-08-10,sabinov,0
2020-08-11,sabinov,0
2020-08-12,sabinov,0
2020-08-13,sabinov,1
2020-08-14,sabinov,0
2020-08-15,sabinov,1
2020-08-16,sabinov,0
2020-08-17,sabinov,0
2020-08-18,sabinov,0
2020-08-19,sabinov,2
2020-08-20,sabinov,0
2020-08-21,sabinov,0
2020-08-22,sabinov,0
2020-08-23,sabinov,0
2020-08-24,sabinov,2
2020-08-25,sabinov,0
2020-08-26,sabinov,1
2020-08-27,sabinov,0
2020-08-28,sabinov,1
2020-08-29,sabinov,2
2020-08-30,sabinov,2
2020-08-31,sabinov,0
2020-09-01,sabinov,0
2020-09-02,sabinov,1
2020-09-03,sabinov,0
2020-09-04,sabinov,2
2020-09-05,sabinov,1
2020-09-06,sabinov,0
2020-09-07,sabinov,0
2020-09-08,sabinov,1
2020-09-09,sabinov,0
2020-09-10,sabinov,0
2020-09-11,sabinov,0
2020-09-12,sabinov,0
2020-09-13,sabinov,0
2020-09-14,sabinov,19
2020-09-15,sabinov,0
2020-09-16,sabinov,0
2020-09-17,sabinov,0
2020-09-18,sabinov,3
2020-09-19,sabinov,1
2020-09-20,sabinov,0
2020-09-21,sabinov,0
2020-09-22,sabinov,2
2020-09-23,sabinov,0
2020-09-24,sabinov,8
2020-09-25,sabinov,1
2020-09-26,sabinov,0
2020-09-27,sabinov,0
2020-09-28,sabinov,6
2020-09-29,sabinov,10
2020-09-30,sabinov,6
2020-10-01,sabinov,4
2020-10-02,sabinov,4
2020-10-03,sabinov,3
2020-10-04,sabinov,4
2020-10-05,sabinov,5
2020-10-06,sabinov,25
2020-10-07,sabinov,30
2020-10-08,sabinov,26
2020-10-09,sabinov,42
2020-10-10,sabinov,18
2020-10-11,sabinov,5
2020-10-12,sabinov,19
2020-10-13,sabinov,29
2020-10-14,sabinov,65
2020-10-15,sabinov,58
2020-10-16,sabinov,43
2020-10-17,sabinov,46
2020-10-18,sabinov,22
2020-10-19,sabinov,7
2020-10-20,sabinov,76
2020-10-21,sabinov,50
2020-10-22,sabinov,98
2020-10-23,sabinov,172
2020-10-24,sabinov,105
2020-10-25,sabinov,12
2020-10-26,sabinov,40
2020-10-27,sabinov,81
2020-10-28,sabinov,105
2020-10-29,sabinov,66
2020-10-30,sabinov,83
2020-08-10,sala,0
2020-08-11,sala,0
2020-08-12,sala,0
2020-08-13,sala,1
2020-08-14,sala,0
2020-08-15,sala,0
2020-08-16,sala,0
2020-08-17,sala,0
2020-08-18,sala,0
2020-08-19,sala,0
2020-08-20,sala,1
2020-08-21,sala,0
2020-08-22,sala,0
2020-08-23,sala,0
2020-08-24,sala,0
2020-08-25,sala,0
2020-08-26,sala,1
2020-08-27,sala,1
2020-08-28,sala,3
2020-08-29,sala,0
2020-08-30,sala,1
2020-08-31,sala,0
2020-09-01,sala,0
2020-09-02,sala,0
2020-09-03,sala,0
2020-09-04,sala,4
2020-09-05,sala,0
2020-09-06,sala,0
2020-09-07,sala,3
2020-09-08,sala,2
2020-09-09,sala,1
2020-09-10,sala,2
2020-09-11,sala,5
2020-09-12,sala,0
2020-09-13,sala,0
2020-09-14,sala,1
2020-09-15,sala,2
2020-09-16,sala,1
2020-09-17,sala,0
2020-09-18,sala,0
2020-09-19,sala,0
2020-09-20,sala,1
2020-09-21,sala,0
2020-09-22,sala,0
2020-09-23,sala,0
2020-09-24,sala,2
2020-09-25,sala,2
2020-09-26,sala,4
2020-09-27,sala,0
2020-09-28,sala,0
2020-09-29,sala,1
2020-09-30,sala,2
2020-10-01,sala,3
2020-10-02,sala,1
2020-10-03,sala,1
2020-10-04,sala,0
2020-10-05,sala,1
2020-10-06,sala,5
2020-10-07,sala,3
2020-10-08,sala,6
2020-10-09,sala,3
2020-10-10,sala,15
2020-10-11,sala,0
2020-10-12,sala,1
2020-10-13,sala,6
2020-10-14,sala,1
2020-10-15,sala,2
2020-10-16,sala,5
2020-10-17,sala,2
2020-10-18,sala,2
2020-10-19,sala,2
2020-10-20,sala,4
2020-10-21,sala,4
2020-10-22,sala,7
2020-10-23,sala,4
2020-10-24,sala,6
2020-10-25,sala,2
2020-10-26,sala,4
2020-10-27,sala,1
2020-10-28,sala,8
2020-10-29,sala,10
2020-10-30,sala,4
2020-08-10,senec,0
2020-08-11,senec,7
2020-08-12,senec,0
2020-08-13,senec,0
2020-08-14,senec,3
2020-08-15,senec,5
2020-08-16,senec,0
2020-08-17,senec,0
2020-08-18,senec,23
2020-08-19,senec,1
2020-08-20,senec,5
2020-08-21,senec,3
2020-08-22,senec,0
2020-08-23,senec,3
2020-08-24,senec,0
2020-08-25,senec,4
2020-08-26,senec,1
2020-08-27,senec,3
2020-08-28,senec,4
2020-08-29,senec,0
2020-08-30,senec,0
2020-08-31,senec,0
2020-09-01,senec,2
2020-09-02,senec,3
2020-09-03,senec,6
2020-09-04,senec,5
2020-09-05,senec,1
2020-09-06,senec,0
2020-09-07,senec,3
2020-09-08,senec,5
2020-09-09,senec,3
2020-09-10,senec,4
2020-09-11,senec,0
2020-09-12,senec,0
2020-09-13,senec,1
2020-09-14,senec,1
2020-09-15,senec,2
2020-09-16,senec,3
2020-09-17,senec,2
2020-09-18,senec,7
2020-09-19,senec,11
2020-09-20,senec,5
2020-09-21,senec,2
2020-09-22,senec,16
2020-09-23,senec,11
2020-09-24,senec,10
2020-09-25,senec,8
2020-09-26,senec,11
2020-09-27,senec,3
2020-09-28,senec,3
2020-09-29,senec,7
2020-09-30,senec,12
2020-10-01,senec,9
2020-10-02,senec,6
2020-10-03,senec,12
2020-10-04,senec,3
2020-10-05,senec,1
2020-10-06,senec,8
2020-10-07,senec,12
2020-10-08,senec,8
2020-10-09,senec,12
2020-10-10,senec,7
2020-10-11,senec,4
2020-10-12,senec,7
2020-10-13,senec,9
2020-10-14,senec,11
2020-10-15,senec,13
2020-10-16,senec,9
2020-10-17,senec,4
2020-10-18,senec,2
2020-10-19,senec,16
2020-10-20,senec,18
2020-10-21,senec,7
2020-10-22,senec,23
2020-10-23,senec,17
2020-10-24,senec,17
2020-10-25,senec,17
2020-10-26,senec,11
2020-10-27,senec,27
2020-10-28,senec,35
2020-10-29,senec,40
2020-10-30,senec,26
2020-08-10,senica,0
2020-08-11,senica,0
2020-08-12,senica,0
2020-08-13,senica,0
2020-08-14,senica,0
2020-08-15,senica,0
2020-08-16,senica,0
2020-08-17,senica,0
2020-08-18,senica,0
2020-08-19,senica,0
2020-08-20,senica,0
2020-08-21,senica,0
2020-08-22,senica,0
2020-08-23,senica,0
2020-08-24,senica,0
2020-08-25,senica,1
2020-08-26,senica,0
2020-08-27,senica,2
2020-08-28,senica,1
2020-08-29,senica,0
2020-08-30,senica,0
2020-08-31,senica,0
2020-09-01,senica,0
2020-09-02,senica,0
2020-09-03,senica,0
2020-09-04,senica,2
2020-09-05,senica,0
2020-09-06,senica,0
2020-09-07,senica,2
2020-09-08,senica,0
2020-09-09,senica,0
2020-09-10,senica,2
2020-09-11,senica,0
2020-09-12,senica,0
2020-09-13,senica,0
2020-09-14,senica,3
2020-09-15,senica,0
2020-09-16,senica,7
2020-09-17,senica,5
2020-09-18,senica,1
2020-09-19,senica,0
2020-09-20,senica,0
2020-09-21,senica,6
2020-09-22,senica,8
2020-09-23,senica,4
2020-09-24,senica,5
2020-09-25,senica,1
2020-09-26,senica,8
2020-09-27,senica,1
2020-09-28,senica,6
2020-09-29,senica,14
2020-09-30,senica,22
2020-10-01,senica,3
2020-10-02,senica,1
2020-10-03,senica,12
2020-10-04,senica,4
2020-10-05,senica,1
2020-10-06,senica,10
2020-10-07,senica,5
2020-10-08,senica,17
2020-10-09,senica,11
2020-10-10,senica,16
2020-10-11,senica,3
2020-10-12,senica,2
2020-10-13,senica,10
2020-10-14,senica,23
2020-10-15,senica,27
2020-10-16,senica,10
2020-10-17,senica,39
2020-10-18,senica,0
2020-10-19,senica,6
2020-10-20,senica,34
2020-10-21,senica,16
2020-10-22,senica,38
2020-10-23,senica,29
2020-10-24,senica,23
2020-10-25,senica,5
2020-10-26,senica,13
2020-10-27,senica,35
2020-10-28,senica,61
2020-10-29,senica,20
2020-10-30,senica,17
2020-08-10,skalica,0
2020-08-11,skalica,2
2020-08-12,skalica,0
2020-08-13,skalica,1
2020-08-14,skalica,0
2020-08-15,skalica,2
2020-08-16,skalica,0
2020-08-17,skalica,0
2020-08-18,skalica,1
2020-08-19,skalica,0
2020-08-20,skalica,0
2020-08-21,skalica,0
2020-08-22,skalica,0
2020-08-23,skalica,0
2020-08-24,skalica,0
2020-08-25,skalica,0
2020-08-26,skalica,0
2020-08-27,skalica,0
2020-08-28,skalica,1
2020-08-29,skalica,0
2020-08-30,skalica,0
2020-08-31,skalica,0
2020-09-01,skalica,0
2020-09-02,skalica,2
2020-09-03,skalica,1
2020-09-04,skalica,2
2020-09-05,skalica,0
2020-09-06,skalica,0
2020-09-07,skalica,2
2020-09-08,skalica,1
2020-09-09,skalica,1
2020-09-10,skalica,0
2020-09-11,skalica,0
2020-09-12,skalica,0
2020-09-13,skalica,0
2020-09-14,skalica,1
2020-09-15,skalica,0
2020-09-16,skalica,20
2020-09-17,skalica,12
2020-09-18,skalica,7
2020-09-19,skalica,1
2020-09-20,skalica,1
2020-09-21,skalica,5
2020-09-22,skalica,20
2020-09-23,skalica,11
2020-09-24,skalica,15
2020-09-25,skalica,2
2020-09-26,skalica,1
2020-09-27,skalica,0
2020-09-28,skalica,13
2020-09-29,skalica,6
2020-09-30,skalica,13
2020-10-01,skalica,4
2020-10-02,skalica,0
2020-10-03,skalica,20
2020-10-04,skalica,2
2020-10-05,skalica,7
2020-10-06,skalica,8
2020-10-07,skalica,4
2020-10-08,skalica,36
2020-10-09,skalica,17
2020-10-10,skalica,36
2020-10-11,skalica,1
2020-10-12,skalica,1
2020-10-13,skalica,12
2020-10-14,skalica,52
2020-10-15,skalica,44
2020-10-16,skalica,10
2020-10-17,skalica,27
2020-10-18,skalica,0
2020-10-19,skalica,10
2020-10-20,skalica,35
2020-10-21,skalica,20
2020-10-22,skalica,28
2020-10-23,skalica,53
2020-10-24,skalica,9
2020-10-25,skalica,8
2020-10-26,skalica,27
2020-10-27,skalica,19
2020-10-28,skalica,55
2020-10-29,skalica,43
2020-10-30,skalica,21
2020-08-10,snina,0
2020-08-11,snina,0
2020-08-12,snina,0
2020-08-13,snina,0
2020-08-14,snina,0
2020-08-15,snina,0
2020-08-16,snina,0
2020-08-17,snina,0
2020-08-18,snina,0
2020-08-19,snina,0
2020-08-20,snina,0
2020-08-21,snina,0
2020-08-22,snina,0
2020-08-23,snina,0
2020-08-24,snina,1
2020-08-25,snina,0
2020-08-26,snina,0
2020-08-27,snina,0
2020-08-28,snina,1
2020-08-29,snina,0
2020-08-30,snina,0
2020-08-31,snina,0
2020-09-01,snina,0
2020-09-02,snina,0
2020-09-03,snina,0
2020-09-04,snina,1
2020-09-05,snina,1
2020-09-06,snina,0
2020-09-07,snina,0
2020-09-08,snina,3
2020-09-09,snina,1
2020-09-10,snina,2
2020-09-11,snina,1
2020-09-12,snina,0
2020-09-13,snina,0
2020-09-14,snina,14
2020-09-15,snina,1
2020-09-16,snina,0
2020-09-17,snina,11
2020-09-18,snina,0
2020-09-19,snina,1
2020-09-20,snina,0
2020-09-21,snina,7
2020-09-22,snina,4
2020-09-23,snina,0
2020-09-24,snina,4
2020-09-25,snina,8
2020-09-26,snina,6
2020-09-27,snina,1
2020-09-28,snina,2
2020-09-29,snina,5
2020-09-30,snina,4
2020-10-01,snina,7
2020-10-02,snina,5
2020-10-03,snina,4
2020-10-04,snina,1
2020-10-05,snina,1
2020-10-06,snina,1
2020-10-07,snina,3
2020-10-08,snina,6
2020-10-09,snina,12
2020-10-10,snina,10
2020-10-11,snina,7
2020-10-12,snina,1
2020-10-13,snina,5
2020-10-14,snina,8
2020-10-15,snina,22
2020-10-16,snina,5
2020-10-17,snina,15
2020-10-18,snina,13
2020-10-19,snina,3
2020-10-20,snina,15
2020-10-21,snina,6
2020-10-22,snina,30
2020-10-23,snina,32
2020-10-24,snina,13
2020-10-25,snina,6
2020-10-26,snina,2
2020-10-27,snina,14
2020-10-28,snina,20
2020-10-29,snina,18
2020-10-30,snina,34
2020-08-10,sobrance,0
2020-08-11,sobrance,0
2020-08-12,sobrance,0
2020-08-13,sobrance,0
2020-08-14,sobrance,0
2020-08-15,sobrance,0
2020-08-16,sobrance,0
2020-08-17,sobrance,0
2020-08-18,sobrance,1
2020-08-19,sobrance,0
2020-08-20,sobrance,0
2020-08-21,sobrance,0
2020-08-22,sobrance,0
2020-08-23,sobrance,0
2020-08-24,sobrance,0
2020-08-25,sobrance,0
2020-08-26,sobrance,0
2020-08-27,sobrance,0
2020-08-28,sobrance,0
2020-08-29,sobrance,0
2020-08-30,sobrance,0
2020-08-31,sobrance,0
2020-09-01,sobrance,0
2020-09-02,sobrance,1
2020-09-03,sobrance,1
2020-09-04,sobrance,1
2020-09-05,sobrance,0
2020-09-06,sobrance,0
2020-09-07,sobrance,0
2020-09-08,sobrance,1
2020-09-09,sobrance,5
2020-09-10,sobrance,0
2020-09-11,sobrance,3
2020-09-12,sobrance,0
2020-09-13,sobrance,0
2020-09-14,sobrance,0
2020-09-15,sobrance,2
2020-09-16,sobrance,4
2020-09-17,sobrance,0
2020-09-18,sobrance,3
2020-09-19,sobrance,0
2020-09-20,sobrance,0
2020-09-21,sobrance,0
2020-09-22,sobrance,5
2020-09-23,sobrance,5
2020-09-24,sobrance,3
2020-09-25,sobrance,16
2020-09-26,sobrance,6
2020-09-27,sobrance,0
2020-09-28,sobrance,6
2020-09-29,sobrance,10
2020-09-30,sobrance,10
2020-10-01,sobrance,16
2020-10-02,sobrance,4
2020-10-03,sobrance,10
2020-10-04,sobrance,11
2020-10-05,sobrance,2
2020-10-06,sobrance,4
2020-10-07,sobrance,11
2020-10-08,sobrance,2
2020-10-09,sobrance,15
2020-10-10,sobrance,3
2020-10-11,sobrance,6
2020-10-12,sobrance,3
2020-10-13,sobrance,10
2020-10-14,sobrance,9
2020-10-15,sobrance,12
2020-10-16,sobrance,13
2020-10-17,sobrance,2
2020-10-18,sobrance,13
2020-10-19,sobrance,0
2020-10-20,sobrance,2
2020-10-21,sobrance,9
2020-10-22,sobrance,17
2020-10-23,sobrance,12
2020-10-24,sobrance,11
2020-10-25,sobrance,8
2020-10-26,sobrance,0
2020-10-27,sobrance,12
2020-10-28,sobrance,4
2020-10-29,sobrance,10
2020-10-30,sobrance,14
2020-08-10,spiska_nv,0
2020-08-11,spiska_nv,0
2020-08-12,spiska_nv,0
2020-08-13,spiska_nv,0
2020-08-14,spiska_nv,0
2020-08-15,spiska_nv,0
2020-08-16,spiska_nv,0
2020-08-17,spiska_nv,1
2020-08-18,spiska_nv,0
2020-08-19,spiska_nv,0
2020-08-20,spiska_nv,6
2020-08-21,spiska_nv,0
2020-08-22,spiska_nv,0
2020-08-23,spiska_nv,0
2020-08-24,spiska_nv,0
2020-08-25,spiska_nv,8
2020-08-26,spiska_nv,0
2020-08-27,spiska_nv,0
2020-08-28,spiska_nv,0
2020-08-29,spiska_nv,0
2020-08-30,spiska_nv,0
2020-08-31,spiska_nv,0
2020-09-01,spiska_nv,0
2020-09-02,spiska_nv,0
2020-09-03,spiska_nv,5
2020-09-04,spiska_nv,3
2020-09-05,spiska_nv,0
2020-09-06,spiska_nv,0
2020-09-07,spiska_nv,0
2020-09-08,spiska_nv,0
2020-09-09,spiska_nv,1
2020-09-10,spiska_nv,2
2020-09-11,spiska_nv,0
2020-09-12,spiska_nv,0
2020-09-13,spiska_nv,0
2020-09-14,spiska_nv,0
2020-09-15,spiska_nv,0
2020-09-16,spiska_nv,0
2020-09-17,spiska_nv,3
2020-09-18,spiska_nv,0
2020-09-19,spiska_nv,1
2020-09-20,spiska_nv,0
2020-09-21,spiska_nv,0
2020-09-22,spiska_nv,4
2020-09-23,spiska_nv,2
2020-09-24,spiska_nv,13
2020-09-25,spiska_nv,15
2020-09-26,spiska_nv,11
2020-09-27,spiska_nv,5
2020-09-28,spiska_nv,0
2020-09-29,spiska_nv,23
2020-09-30,spiska_nv,19
2020-10-01,spiska_nv,10
2020-10-02,spiska_nv,3
2020-10-03,spiska_nv,14
2020-10-04,spiska_nv,7
2020-10-05,spiska_nv,3
2020-10-06,spiska_nv,9
2020-10-07,spiska_nv,9
2020-10-08,spiska_nv,14
2020-10-09,spiska_nv,8
2020-10-10,spiska_nv,3
2020-10-11,spiska_nv,9
2020-10-12,spiska_nv,4
2020-10-13,spiska_nv,23
2020-10-14,spiska_nv,9
2020-10-15,spiska_nv,8
2020-10-16,spiska_nv,21
2020-10-17,spiska_nv,12
2020-10-18,spiska_nv,13
2020-10-19,spiska_nv,7
2020-10-20,spiska_nv,25
2020-10-21,spiska_nv,20
2020-10-22,spiska_nv,22
2020-10-23,spiska_nv,33
2020-10-24,spiska_nv,49
2020-10-25,spiska_nv,17
2020-10-26,spiska_nv,16
2020-10-27,spiska_nv,43
2020-10-28,spiska_nv,6
2020-10-29,spiska_nv,49
2020-10-30,spiska_nv,40
2020-08-10,stara_lubovna,0
2020-08-11,stara_lubovna,0
2020-08-12,stara_lubovna,0
2020-08-13,stara_lubovna,0
2020-08-14,stara_lubovna,0
2020-08-15,stara_lubovna,0
2020-08-16,stara_lubovna,0
2020-08-17,stara_lubovna,0
2020-08-18,stara_lubovna,0
2020-08-19,stara_lubovna,0
2020-08-20,stara_lubovna,0
2020-08-21,stara_lubovna,2
2020-08-22,stara_lubovna,0
2020-08-23,stara_lubovna,0
2020-08-24,stara_lubovna,0
2020-08-25,stara_lubovna,1
2020-08-26,stara_lubovna,5
2020-08-27,stara_lubovna,2
2020-08-28,stara_lubovna,0
2020-08-29,stara_lubovna,0
2020-08-30,stara_lubovna,0
2020-08-31,stara_lubovna,0
2020-09-01,stara_lubovna,0
2020-09-02,stara_lubovna,0
2020-09-03,stara_lubovna,4
2020-09-04,stara_lubovna,5
2020-09-05,stara_lubovna,5
2020-09-06,stara_lubovna,0
2020-09-07,stara_lubovna,0
2020-09-08,stara_lubovna,7
2020-09-09,stara_lubovna,10
2020-09-10,stara_lubovna,1
2020-09-11,stara_lubovna,1
2020-09-12,stara_lubovna,2
2020-09-13,stara_lubovna,0
2020-09-14,stara_lubovna,0
2020-09-15,stara_lubovna,2
2020-09-16,stara_lubovna,2
2020-09-17,stara_lubovna,5
2020-09-18,stara_lubovna,9
2020-09-19,stara_lubovna,3
2020-09-20,stara_lubovna,2
2020-09-21,stara_lubovna,0
2020-09-22,stara_lubovna,7
2020-09-23,stara_lubovna,11
2020-09-24,stara_lubovna,8
2020-09-25,stara_lubovna,14
2020-09-26,stara_lubovna,8
2020-09-27,stara_lubovna,0
2020-09-28,stara_lubovna,1
2020-09-29,stara_lubovna,9
2020-09-30,stara_lubovna,12
2020-10-01,stara_lubovna,9
2020-10-02,stara_lubovna,28
2020-10-03,stara_lubovna,16
2020-10-04,stara_lubovna,13
2020-10-05,stara_lubovna,16
2020-10-06,stara_lubovna,22
2020-10-07,stara_lubovna,2
2020-10-08,stara_lubovna,11
2020-10-09,stara_lubovna,9
2020-10-10,stara_lubovna,27
2020-10-11,stara_lubovna,1
2020-10-12,stara_lubovna,3
2020-10-13,stara_lubovna,13
2020-10-14,stara_lubovna,17
2020-10-15,stara_lubovna,21
2020-10-16,stara_lubovna,11
2020-10-17,stara_lubovna,14
2020-10-18,stara_lubovna,13
2020-10-19,stara_lubovna,0
2020-10-20,stara_lubovna,36
2020-10-21,stara_lubovna,19
2020-10-22,stara_lubovna,37
2020-10-23,stara_lubovna,35
2020-10-24,stara_lubovna,65
2020-10-25,stara_lubovna,7
2020-10-26,stara_lubovna,1
2020-10-27,stara_lubovna,30
2020-10-28,stara_lubovna,57
2020-10-29,stara_lubovna,45
2020-10-30,stara_lubovna,46
2020-08-10,stropkov,0
2020-08-11,stropkov,0
2020-08-12,stropkov,3
2020-08-13,stropkov,1
2020-08-14,stropkov,0
2020-08-15,stropkov,0
2020-08-16,stropkov,0
2020-08-17,stropkov,0
2020-08-18,stropkov,0
2020-08-19,stropkov,0
2020-08-20,stropkov,0
2020-08-21,stropkov,0
2020-08-22,stropkov,0
2020-08-23,stropkov,0
2020-08-24,stropkov,0
2020-08-25,stropkov,0
2020-08-26,stropkov,0
2020-08-27,stropkov,0
2020-08-28,stropkov,0
2020-08-29,stropkov,0
2020-08-30,stropkov,0
2020-08-31,stropkov,0
2020-09-01,stropkov,0
2020-09-02,stropkov,0
2020-09-03,stropkov,0
2020-09-04,stropkov,0
2020-09-05,stropkov,0
2020-09-06,stropkov,0
2020-09-07,stropkov,0
2020-09-08,stropkov,0
2020-09-09,stropkov,1
2020-09-10,stropkov,0
2020-09-11,stropkov,0
2020-09-12,stropkov,0
2020-09-13,stropkov,0
2020-09-14,stropkov,0
2020-09-15,stropkov,0
2020-09-16,stropkov,0
2020-09-17,stropkov,0
2020-09-18,stropkov,0
2020-09-19,stropkov,0
2020-09-20,stropkov,0
2020-09-21,stropkov,0
2020-09-22,stropkov,0
2020-09-23,stropkov,0
2020-09-24,stropkov,0
2020-09-25,stropkov,5
2020-09-26,stropkov,10
2020-09-27,stropkov,0
2020-09-28,stropkov,0
2020-09-29,stropkov,3
2020-09-30,stropkov,1
2020-10-01,stropkov,8
2020-10-02,stropkov,8
2020-10-03,stropkov,20
2020-10-04,stropkov,30
2020-10-05,stropkov,4
2020-10-06,stropkov,6
2020-10-07,stropkov,10
2020-10-08,stropkov,16
2020-10-09,stropkov,16
2020-10-10,stropkov,8
2020-10-11,stropkov,4
2020-10-12,stropkov,10
2020-10-13,stropkov,11
2020-10-14,stropkov,3
2020-10-15,stropkov,11
2020-10-16,stropkov,6
2020-10-17,stropkov,6
2020-10-18,stropkov,6
2020-10-19,stropkov,2
2020-10-20,stropkov,9
2020-10-21,stropkov,22
2020-10-22,stropkov,15
2020-10-23,stropkov,29
2020-10-24,stropkov,20
2020-10-25,stropkov,2
2020-10-26,stropkov,0
2020-10-27,stropkov,25
2020-10-28,stropkov,15
2020-10-29,stropkov,16
2020-10-30,stropkov,19
2020-08-10,svidnik,0
2020-08-11,svidnik,0
2020-08-12,svidnik,0
2020-08-13,svidnik,0
2020-08-14,svidnik,0
2020-08-15,svidnik,0
2020-08-16,svidnik,0
2020-08-17,svidnik,0
2020-08-18,svidnik,0
2020-08-19,svidnik,0
2020-08-20,svidnik,0
2020-08-21,svidnik,0
2020-08-22,svidnik,0
2020-08-23,svidnik,0
2020-08-24,svidnik,0
2020-08-25,svidnik,0
2020-08-26,svidnik,0
2020-08-27,svidnik,0
2020-08-28,svidnik,0
2020-08-29,svidnik,0
2020-08-30,svidnik,1
2020-08-31,svidnik,1
2020-09-01,svidnik,1
2020-09-02,svidnik,0
2020-09-03,svidnik,0
